season,age,pos,per,x3p_ar
2025,24,SF,17.3,0.522
2025,28,PG,15.4,0.352
2025,27,PG,17.8,0.354
2025,24,PF,12,0.548
2025,24,SF,9.1,0.43
2025,27,SF,9.8,0.672
2025,32,PF,16,0.49
2025,24,PF,8.5,0.75
2025,24,C,5.3,0.8
2025,24,PF,11.5,0.706
2025,25,SG,11.7,0.325
2025,25,SF,14.6,0.515
2025,23,SG,-6.1,0.375
2025,23,SG,-15.3,0.5
2025,31,PF,11.2,0.66
2025,31,PF,11.1,0.647
2025,31,PF,11.4,0.676
2025,22,PG,-7,1
2025,24,PF,12,0.369
2025,24,PF,8.5,0.778
2025,25,SG,7.5,0.37
2025,30,C,15.2,0.298
2025,30,C,12.6,0.362
2025,30,C,18.4,0.243
2025,26,PF,15.3,0.7
2025,26,PF,16.5,0.667
2025,26,PF,6.8,0.857
2025,26,SG,16.3,0.434
2025,26,SG,15.8,0.368
2025,26,SG,16.8,0.51
2025,24,C,19,0.216
2025,24,SG,10.7,0.566
2025,23,PG,-5.2,1
2025,33,C,14.9,0.295
2025,33,C,14.9,0.364
2025,33,C,14.8,0.24
2025,31,SF,12.6,0.774
2025,29,SF,13.5,0.327
2025,39,PG,14.7,0.636
2025,30,PG,13.8,0.574
2025,30,PG,8.5,0.049
2025,30,PG,10.6,0.059
2025,32,SG,16.2,0.319
2025,25,PF,10.5,0.805
2025,21,SF,10.2,0.533
2025,25,SG,10.9,0.561
2025,24,PG,15.8,0.369
2025,26,SG,16.1,0.68
2025,34,C,14.8,0.02
2025,21,SG,14.4,0.491
2025,29,C,20,0.005
2025,25,SG,16.6,0.588
2025,24,PG,13.1,0.343
2025,24,SG,15.4,0.271
2025,24,SG,12.1,0.26
2025,24,SG,20.2,0.29
2025,26,SF,16.2,0.467
2025,29,PF,17.7,0.299
2025,29,C,22.3,0.436
2025,24,PF,14.2,0.653
2025,26,C,8.5,0.726
2025,33,C,12.9,0.082
2025,31,SG,17.5,0.453
2025,30,SF,9.8,0.652
2025,27,PG,17.6,0.723
2025,22,PF,12.6,0.293
2025,27,SG,11.9,0.524
2025,25,C,16.3,0.015
2025,25,PG,17.5,0.514
2025,24,SG,9.5,0.564
2025,24,SG,8.2,0.375
2025,24,SG,9.7,0.586
2025,30,PF,17.5,0.334
2025,28,C,13.7,0.639
2025,26,SG,18.1,0.512
2025,25,SF,7.4,0.5
2025,25,C,18.6,0.197
2025,25,PF,14,0.759
2025,25,PF,13.6,0.774
2025,24,SG,11.7,0.52
2025,25,C,15.8,0.501
2025,25,SG,16.4,0.448
2025,25,SG,5.4,0.25
2025,25,SG,17,0.468
2025,31,SG,4.4,0.579
2025,27,C,16.6,0.006
2025,27,C,17.2,0.009
2025,27,C,16.3,0.004
2025,19,SF,12.2,0.442
2025,25,C,2.6,0.25
2025,30,SF,11.8,0.729
2025,24,PF,12.9,0.473
2025,24,C,12.9,0.199
2025,24,C,12.2,0.294
2025,24,C,12.9,0.193
2025,23,PF,11.9,0.488
2025,23,PF,11.8,0.462
2025,23,PF,19.1,0.579
2025,23,PF,7.2,0.538
2025,22,PG,14,0.443
2025,28,PF,15.9,0.588
2025,30,PG,10.5,0.485
2025,20,SG,8.1,0.415
2025,28,PG,14,0.564
2025,28,PG,13,0.54
2025,28,PG,15.1,0.587
2025,27,SF,6.1,0.613
2025,28,C,22.9,0.175
2025,19,PF,7.7,0.594
2025,22,PF,11.7,0.575
2025,30,C,7.7,0.448
2025,19,C,12.9,0.412
2025,24,PG,14,0.514
2025,24,SG,10.3,0.745
2025,31,PG,12.7,0.449
2025,31,PG,16,0.462
2025,31,SG,8.4,0.458
2025,31,PG,12.9,0.422
2025,22,C,21.4,0.079
2025,21,SF,13.4,0.621
2025,26,SG,16.6,0.313
2025,27,SG,9.7,0.678
2025,24,SG,11.9,0.272
2025,23,C,19.7,0.142
2025,21,SG,14.5,0.428
2025,22,PG,9.9,0.442
2025,23,SG,9.2,0.693
2025,20,PG,9.7,0.594
2025,30,PF,19.2,0.274
2025,25,SG,14.9,0.527
2025,22,PG,8.3,0.432
2025,26,SG,9.8,0.536
2025,30,PG,12.4,0.549
2025,30,PG,11.3,0.608
2025,30,PG,14,0.468
2025,27,SG,13.3,0.492
2025,24,C,18.7,0.544
2025,21,PF,12.6,0.489
2025,20,SG,8.3,0.539
2025,20,PF,15.2,0.6
2025,21,PF,15.9,0.194
2025,24,SG,14.2,0.646
2025,28,PG,12.6,0.218
2025,22,SG,10.7,0.533
2025,22,SG,12.1,0.559
2025,22,PG,9.8,0.518
2025,24,PG,0.1,0.5
2025,27,PF,11.5,0.429
2025,23,C,14.6,0.168
2025,22,SG,9.5,0.553
2025,28,SF,12.6,0.786
2025,23,PG,14.4,0.503
2025,25,SF,6.5,0.746
2025,25,SF,-11,1
2025,25,SF,8,0.724
2025,29,SF,12.3,0.311
2025,26,PF,21.7,0.497
2025,38,SG,8.5,0.467
2025,22,SG,9.6,0.388
2025,32,C,12.1,0.287
2025,23,SG,18,0.43
2025,22,SF,18.7,0.131
2025,22,SF,17.2,0.107
2025,34,SF,12.9,0.631
2025,33,C,9.1,0.042
2025,22,PF,10,0.356
2025,22,PF,19.1,0.4
2025,22,PF,8.2,0.341
2025,27,SG,17,0.545
2025,26,C,2.4,0.604
2025,24,PF,11,0.343
2025,24,PF,14.4,0.313
2025,24,SF,9.2,0.455
2025,24,SF,4.5,0.2
2025,24,SF,17.9,0.667
2025,26,PF,17.4,0.503
2025,29,C,23.4,0.278
2025,23,SG,1.9,0.45
2025,26,SG,11.7,0.659
2025,39,SF,5.5,0.857
2025,28,C,16.1,0.486
2025,24,PF,9,0.617
2025,22,SG,11.1,0.389
2025,25,SG,3.4,0.577
2025,32,C,20.8,0.059
2025,32,C,20.6,0.064
2025,32,C,21.1,0.049
2025,25,PF,13.2,0.264
2025,30,PG,12.8,0.607
2025,24,SG,14.2,0.483
2025,28,PG,7.4,0.736
2025,34,C,20.3,0.309
2025,21,C,17.8,0.421
2025,28,PF,10.1,0.819
2025,23,SF,20.1,0.303
2025,27,C,22.3,0.301
2025,22,SF,15,0.314
2025,21,PF,11.9,0.514
2025,26,SG,13.1,0.599
2025,21,SG,12.3,0.425
2025,25,PG,10.1,0.506
2025,20,PF,6.9,0.663
2025,20,SG,10.8,0.473
2025,20,C,17.4,0.239
2025,26,PF,14,0.359
2025,23,PG,6.5,0.467
2025,27,SG,8.8,0.747
2025,27,SG,8.4,0.722
2025,27,SG,11,0.864
2025,24,PF,13,0.251
2025,24,SF,5.9,0.111
2025,22,SF,11.4,0.318
2025,21,SG,10.5,0.58
2025,21,C,24.2,0.47
2025,21,SG,9.9,0.312
2025,36,PG,14.3,0.35
2025,22,PF,-2.3,0.476
2025,24,SG,15.5,0.521
2025,20,SF,9.4,0.771
2025,30,SG,16.6,0.721
2025,20,SF,15.5,0.454
2025,26,SG,16.1,0.466
2025,29,SF,16.4,0.415
2025,29,SF,16.4,0.422
2025,29,SF,16.4,0.398
2025,25,SG,53.4,0.5
2025,25,PG,18.3,0.319
2025,20,SG,3.7,0.525
2025,26,PF,11.5,0.602
2025,23,SG,20.3,0.291
2025,22,PF,16.4,0.692
2025,25,SG,8.6,0.419
2025,30,PF,13.7,0.483
2025,23,C,23.9,0.009
2025,23,PF,9,0.527
2025,27,C,18.9,0.038
2025,24,SG,9.2,0.569
2025,24,PF,27.3,0.026
2025,23,SF,11.9,0.581
2025,24,PF,9.5,0.584
2025,23,C,31.2,0.25
2025,24,SG,10.9,0.314
2025,32,PG,9.2,0.557
2025,32,PG,7.4,0.598
2025,32,PG,12.4,0.49
2025,29,C,14.7,0.487
2025,24,PG,16.8,0.4
2025,26,PG,18.3,0.467
2024,24,PF,14.6,0.207
2024,24,C,15,0.276
2024,24,PF,14.5,0.167
2024,26,C,19.8,0.041
2024,23,SG,7.7,0.487
2024,23,SG,8.1,0.57
2024,23,SG,7.1,0.375
2024,23,PF,13.1,0.535
2024,25,SG,10.9,0.623
2024,28,SG,13.8,0.652
2024,25,C,21.8,0.007
2024,24,SF,0.8,0.304
2024,25,PG,12.5,0.6
2024,30,PF,12.7,0.111
2024,29,PF,29.9,0.091
2024,31,PF,5.5,0.033
2024,23,PG,14.6,0.36
2024,26,SF,12.8,0.463
2024,26,SF,12.6,0.508
2024,26,SF,13,0.406
2024,29,PG,-2,1
2024,23,SF,14.9,0.293
2024,25,C,18.9,0.013
2024,24,C,19.4,0.056
2024,24,C,18.2,0.033
2024,24,C,20.5,0.075
2024,19,PG,9.7,0.333
2024,21,SF,9.7,0.626
2024,22,PG,20.8,0.466
2024,25,C,15.4,0.323
2024,21,PF,17.3,0.249
2024,25,SG,18.5,0.464
2024,24,PG,13.3,0.398
2024,24,PG,9.9,0.314
2024,24,PG,14,0.408
2024,20,PF,14.6,0.08
2024,31,PF,11.9,0.526
2024,22,SG,19.5,0.314
2024,23,SG,16.4,0.284
2024,23,SG,14.3,0.335
2024,23,SG,17.8,0.244
2024,23,C,17.7,0.025
2024,20,SF,2.6,0.673
2024,28,SF,11.5,0.416
2024,28,SF,11.3,0.427
2024,28,SF,13.4,0.313
2024,35,PF,10.2,0.723
2024,35,PF,9.8,0.875
2024,35,PF,10.3,0.718
2024,23,PF,13.9,0.267
2024,23,PF,14.9,0.276
2024,30,SG,16.3,0.32
2024,27,SG,10.3,0.751
2024,23,SF,9.7,0.452
2024,24,SG,12.7,0.453
2024,31,PF,11.6,0.855
2024,31,PF,17.3,0.923
2024,31,PF,10.7,0.846
2024,35,PG,11.6,0.478
2024,35,PG,11.7,0.452
2024,35,PG,11.4,0.522
2024,24,SF,13.1,0.514
2024,24,C,17.8,0.067
2024,24,SG,5,0.524
2024,20,PG,8.4,0.381
2024,24,SF,11.5,0.385
2024,24,SF,9.1,0.862
2024,31,SG,14.7,0.583
2024,34,PF,12.6,0.49
2024,34,PF,14.1,0.487
2024,34,SF,10.1,0.496
2024,24,PF,18.7,0.344
2024,25,C,16,0.04
2024,25,C,16.4,0.04
2024,27,PG,21.9,0.32
2024,22,SF,8.7,0.323
2024,31,PF,16,0.433
2024,23,SG,15.9,0.732
2024,24,PG,1.5,0.321
2024,24,PG,-4.8,0.381
2024,24,PG,11.1,0.143
2024,20,PG,8.7,0.427
2024,22,SG,12.1,0.34
2024,27,SF,14.9,0.457
2024,25,SF,15.4,0.372
2024,25,SF,12.8,0.359
2024,24,PG,26.6,0.2
2024,31,PG,17,0.401
2024,25,PG,8.3,0.696
2024,28,SF,9.4,0.482
2024,27,SG,11.6,0.282
2024,27,SG,12.2,0.322
2024,27,PG,10.9,0.235
2024,26,SG,-3.2,0.7
2024,22,PF,10.5,0.273
2024,27,SF,18.6,0.326
2024,20,SG,7.6,0.133
2024,24,PF,7.6,0.533
2024,24,SF,8.8,0.624
2024,24,SF,11.6,0.712
2024,24,SF,5.9,0.528
2024,27,PG,23.4,0.319
2024,26,C,19,0.148
2024,20,SG,9.1,0.435
2024,32,SF,7.7,0.817
2024,32,SG,12.9,0.58
2024,32,SG,15.1,0.608
2024,32,SG,6.5,0.509
2024,23,SG,14.1,0.388
2024,34,PF,22,0.183
2024,24,PF,11.5,0.392
2024,30,SG,10.7,0.525
2024,23,PF,10.6,0.393
2024,29,C,20.7,0.002
2024,28,PG,8.5,0.641
2024,24,C,15.9,0.402
2024,23,SG,9.6,0.5
2024,29,SG,14.5,0.616
2024,22,SF,13.6,0.577
2024,22,SF,10.6,0.689
2024,20,SG,8.4,0.49
2024,19,SF,12,0.364
2024,27,PF,18.9,0.102
2024,31,SG,12.7,0.379
2024,24,C,18.7,0.009
2024,19,PF,14.2,0.355
2024,26,SF,10,0.523
2024,26,PF,17.5,0.311
2024,26,C,14.3,0.294
2024,36,PG,15.8,0.629
2024,31,SF,9.6,0.686
2024,19,SF,8.9,0.428
2024,22,SG,18.6,0.286
2024,33,PF,13.6,0.571
2024,33,PF,10.6,0.889
2024,33,SF,14.1,0.539
2024,33,SF,10.8,0.61
2024,33,PF,8.9,0.615
2024,22,PG,17.1,0.287
2024,33,SG,9.9,0.529
2024,33,SG,8.6,0.552
2024,33,SG,13.5,0.475
2024,35,PG,20.6,0.606
2024,20,PG,12,0.434
2024,30,C,25.8,0.083
2024,21,SG,18.8,0.583
2024,21,SG,6.2,0.26
2024,24,SG,18.3,0.421
2024,34,SF,19.7,0.166
2024,27,PF,18.6,0.167
2024,27,PF,-5.2,1
2024,20,SG,8.9,0.542
2024,20,PF,10.1,0.603
2024,30,PG,11.7,0.575
2024,30,PG,13.5,0.557
2024,30,PG,8,0.638
2024,27,SG,16,0.702
2024,24,PG,28.1,0.45
2024,24,SF,11.1,0.603
2024,24,SG,13.4,0.41
2024,26,PG,18.2,0.528
2024,23,SF,10.7,0.6
2024,30,C,23,0.006
2024,26,SF,8.4,0.605
2024,24,SG,16.2,0.333
2024,29,PG,12.8,0.355
2024,35,PF,21.2,0.283
2024,20,C,18.7,0.007
2024,22,PF,17.1,0.265
2024,22,SG,19.7,0.341
2024,23,SF,10.3,0.634
2024,24,SG,12,0.724
2024,29,C,34.1,0.163
2024,26,C,14.4,0.012
2024,22,SF,9.9,0.451
2024,22,SF,5.7,0.533
2024,22,SF,10.9,0.429
2024,28,PG,13.7,0.358
2024,25,C,15.2,0.021
2024,30,PF,10.1,0.658
2024,24,SG,0.6,0.857
2024,25,PG,11.9,0.52
2024,25,PG,10.1,0.584
2024,25,PG,12.5,0.565
2024,25,PG,14.4,0.461
2024,28,SF,12.1,0.609
2024,28,SF,11.2,0.651
2024,28,SF,14.4,0.532
2024,25,PG,16.8,0.429
2024,25,SG,8.9,0.111
2024,31,SG,8.5,0.588
2024,31,SG,2.2,0.75
2024,31,SG,8.9,0.572
2024,26,PG,20.1,0.374
2024,24,PG,10.7,0.339
2024,20,SF,9.8,0.333
2024,20,SF,-1.9,0.333
2024,20,SF,16.2,0.333
2024,25,PG,12.6,0.055
2024,24,SG,-5,0.75
2024,26,PF,2.3,0.273
2024,35,SF,13.4,0.489
2024,35,PF,13.4,0.489
2024,35,SF,23.3,0.545
2024,35,SF,7.7,0.459
2024,24,PG,14.5,0.423
2024,21,PF,7,0.167
2024,25,C,21.8,0.427
2024,27,SF,-19.9,0.5
2024,20,PG,10.4,0.54
2024,33,PF,19.3,0.476
2024,38,PF,5.9,0.27
2024,38,PF,3.2,0.261
2024,38,PF,17.6,0.286
2024,21,SG,16.6,0.287
2024,25,C,14.8,0.28
2024,25,C,18.5,0.25
2024,25,C,-1,0.5
2024,25,PG,29.3,0.181
2024,31,PF,12.1,0.256
2024,24,PG,11,0.551
2024,25,PG,11.1,0.84
2024,25,PG,11.6,0.833
2024,25,PG,4.5,1
2024,31,C,19.3,0.005
2024,25,PG,12.6,0.369
2024,25,PG,12.5,0.415
2024,25,PG,12.7,0.323
2024,28,PF,16.8,0.193
2024,35,SG,10.8,0.642
2024,28,PG,9.4,0.769
2024,29,PF,15.4,0.325
2024,24,PF,22.7,0.412
2024,24,SG,10.5,0.862
2024,36,SG,0.7,0.5
2024,33,PF,14.5,0.347
2024,30,SF,20.2,0.36
2024,21,SG,14.7,0.454
2024,37,PF,11.3,0.437
2024,23,SG,9.9,0.5
2024,20,SF,1.2,0.629
2024,23,SG,8.9,0.732
2024,23,SG,9.5,0.741
2024,23,SG,3.9,0.667
2024,25,PF,4.6,0.079
2024,21,PF,15,0.391
2024,25,PF,15,0.343
2024,24,PG,8.5,0.352
2024,23,PG,23.3,0.51
2024,22,PG,0.9,0.571
2024,31,SF,12.1,0.612
2024,34,PG,18.6,0.594
2024,21,SG,11.2,0.468
2024,29,SG,9.4,0.69
2024,32,SG,4.6,0.769
2024,31,PF,16.5,0.271
2024,25,C,18.9,0.008
2024,28,SF,11.8,0.38
2024,26,SF,13,0.833
2024,21,SG,10.2,0.654
2024,23,C,14,0.046
2024,22,PG,10.5,0.261
2024,33,SF,12.8,0.223
2024,33,SF,14.2,0.205
2024,33,SF,10.3,0.274
2024,19,PG,9.5,0.336
2024,20,PF,11.8,0.583
2024,24,SG,15.7,0.453
2024,31,SF,13.3,0.668
2024,31,SF,13.1,0.691
2024,31,SG,13.6,0.634
2024,27,PF,11.1,0.584
2024,24,SG,17.6,0.538
2024,25,SG,6.1,0.8
2024,27,PG,11.5,0.52
2024,33,PG,14.4,0.467
2024,34,SG,9.7,0.701
2024,30,C,14.5,0.02
2024,30,PF,14.9,0.034
2024,21,C,20.4,0.366
2024,20,SG,-1.5,0.333
2024,37,C,15,0.616
2024,23,PG,13.4,0.391
2024,30,SF,8.5,0.476
2024,21,SF,8.3,0.937
2024,20,SF,8.6,0.833
2024,25,SG,12.4,0.609
2024,25,C,18.5,0.6
2024,26,SF,12.7,0.459
2024,23,PF,8.4,0.588
2024,23,PG,10.8,0.538
2024,36,SF,10.6,0.709
2024,26,SF,18.2,0.238
2024,31,SG,21.9,0.372
2024,26,PF,19.2,0.392
2024,21,SG,12.4,0.379
2024,22,SG,8.5,0.46
2024,19,PF,13.7,0.508
2024,22,C,21.5,0.017
2024,24,C,17.4,0.315
2024,33,PG,11.7,0.376
2024,23,PF,21.6,0.003
2024,39,PF,23.7,0.286
2024,22,SF,12.9,0.29
2024,26,SG,9.6,0.26
2024,26,SG,3.1,0.588
2024,26,SG,7.6,0.25
2024,24,SG,13.4,0.728
2024,27,PF,14.5,0.57
2024,36,PF,5,0.2
2024,22,SF,16.3,0.285
2024,24,SF,14.2,0.426
2024,21,SG,13.1,0.476
2024,23,SF,1.6,0.188
2024,28,C,31,0.164
2024,21,SG,8.9,0.31
2024,28,C,15.8,0.194
2024,26,SF,11.7,0.483
2024,25,SF,13.2,0.464
2024,25,SG,5.8,0.875
2024,24,PG,14.7,0.318
2024,27,PG,16.5,0.384
2024,32,PG,6.2,0.656
2024,20,PF,12.8,0.58
2024,22,SG,9.6,0.7
2024,27,SG,13.1,0.756
2024,22,C,18,0.054
2024,26,SF,16.5,0.294
2024,24,SF,12.8,0.605
2024,32,C,8.8,0.63
2024,24,SF,9.9,0.505
2024,27,SF,11.4,0.577
2024,26,SG,9.2,0.526
2024,28,C,19.8,0.005
2024,23,PG,8.4,0.654
2024,21,PF,17,0.191
2024,28,PF,15.7,0.343
2024,28,C,15.6,0.194
2024,22,PF,12.6,0.515
2024,28,SG,15.1,0.449
2024,23,SG,11.2,0.413
2024,24,PG,13.5,0.291
2024,30,C,14.7,0.037
2024,32,SF,23.2,0.289
2024,29,SG,14.6,0.405
2024,22,PG,8.6,0.359
2024,22,PG,5.7,0.385
2024,22,PG,12.3,0.325
2024,21,SF,-3.9,0.429
2024,23,PF,4.3,0.833
2024,33,PG,19.6,0.487
2024,23,SF,9.9,0.565
2024,19,C,18.1,0.007
2024,25,PF,5.1,0.664
2024,20,SF,6.9,0.227
2024,21,PF,14.7,0.308
2024,21,PF,8.4,0.27
2024,21,PF,-20,0.333
2024,21,PF,25,0.343
2024,27,C,15.1,0.004
2024,35,C,14.8,0.535
2024,35,C,6.6,0.421
2024,35,PF,18.5,0.68
2024,37,PG,10.9,0.663
2024,37,PG,10.9,0.665
2024,37,PG,11,0.659
2024,23,SF,0,0.765
2024,28,PF,11.9,0.682
2024,22,PG,3.2,0.429
2024,22,PG,3.9,0.455
2024,24,C,15.8,0.413
2024,27,SG,12,0.414
2024,22,PG,13.7,0.399
2024,22,PG,14.2,0.475
2024,22,PG,13.7,0.388
2024,35,C,21.1,0.059
2024,26,PF,21.5,0.493
2024,26,SF,12.7,0.409
2024,28,SF,10.8,0.415
2024,28,SF,9.2,0.4
2024,23,SF,9.9,0.155
2024,23,SF,6.9,0.5
2024,23,SF,10,0.135
2024,27,SG,8.9,0.854
2024,21,SF,13,0.323
2024,37,SG,8.2,0.711
2024,23,PG,19.8,0.401
2024,26,SG,12,0.34
2024,26,PG,11.9,0.355
2024,26,SG,12.3,0.238
2024,23,PG,13.1,0.586
2024,32,PG,17.9,0.528
2024,31,PG,20.9,0.074
2024,26,SF,5,0.376
2024,23,SF,9.4,0.406
2024,32,SF,9.1,0.806
2024,32,SF,9.5,0.805
2024,32,SF,7.7,0.812
2024,36,C,19,0.053
2024,21,SG,9.3,0.443
2024,27,PG,15.5,0.614
2024,25,SG,13.4,0.594
2024,27,SG,13.1,0.901
2024,26,C,13.3,0.385
2024,26,C,13.9,0.392
2024,26,C,12.6,0.377
2024,30,PG,10.7,0.416
2024,30,PG,8,0.495
2024,30,PG,11.9,0.391
2024,32,SF,17,0.384
2024,21,SF,13,0.455
2024,24,SF,14.1,0.222
2024,20,SF,27,0.25
2024,35,PG,7.2,0.664
2024,35,PG,6.6,0.667
2024,35,PG,7.9,0.663
2024,27,SG,9.2,0.328
2024,27,SG,8.3,0.331
2024,27,SG,14.6,0.346
2024,27,SG,13.8,0.222
2024,24,SF,5.8,0.662
2024,21,SF,20.4,0.278
2024,25,PG,9.3,0.489
2024,27,SG,22.1,0.454
2024,22,PF,20.1,0.107
2024,24,PF,8.1,0.417
2024,25,SG,16,0.474
2024,21,SG,13.7,0.476
2024,29,SG,8.1,0.37
2024,25,SG,11.8,0.368
2024,22,SG,8.6,0.333
2024,24,PG,20.6,0.3
2024,34,PF,6.6,0.618
2024,34,PF,9.9,0.451
2024,34,PF,10.5,0.439
2024,34,PF,8,0.492
2024,28,PG,13.2,0.458
2024,28,PG,8.5,0.333
2024,28,PG,13.9,0.492
2024,23,SF,16.3,0.717
2024,27,SG,17.7,0.379
2024,26,PG,20.7,0.346
2024,23,SF,13.3,0.524
2024,23,SF,9,0.5
2024,32,C,7.5,0.615
2024,32,C,7.6,0.567
2024,32,C,8.9,0.773
2024,32,C,4.3,0.5
2024,26,SF,11.7,0.788
2024,31,C,14.9,0.27
2024,23,PF,-3.9,0.167
2024,24,PG,11.3,0.328
2024,24,SF,12.8,0.526
2024,30,PF,9.9,0.627
2024,21,PG,12.3,0.708
2024,23,PF,12.4,0.154
2024,24,SG,9.2,0.372
2024,24,SG,6.7,0.418
2024,24,SG,15.9,0.261
2024,25,PG,0,0.889
2024,29,C,17.4,0.144
2024,25,SF,13.7,0.438
2024,25,SF,12.2,0.439
2024,25,SF,14.2,0.438
2024,25,SF,6.9,0.732
2024,25,SG,12,0.456
2024,23,C,16.9,0.189
2024,23,SF,11.4,0.448
2024,32,C,17.4,0.312
2024,32,C,17.3,0.326
2024,32,C,17.4,0.297
2024,26,SF,16,0.275
2024,30,SF,11.1,0.783
2024,30,SF,10.4,0.815
2024,30,SF,12.3,0.734
2024,28,SF,11.2,0.576
2024,28,SF,13.5,0.37
2024,38,PG,14.7,0.45
2024,29,PG,12.8,0.555
2024,29,PG,12.6,0.59
2024,29,PG,13,0.525
2024,31,SG,13.9,0.301
2024,23,SF,15.7,0.371
2024,24,PF,18.5,0.833
2024,20,SF,7,0.494
2024,24,SG,9.7,0.714
2024,23,PG,16.4,0.355
2024,33,C,15.8,0.039
2024,20,SG,13,0.392
2024,22,PF,12.7,0.455
2024,22,PF,2.5,0.688
2024,22,PF,14.5,0.419
2024,24,SG,12.1,0.476
2024,23,PG,15.4,0.149
2024,24,PF,14.9,0.577
2024,25,SF,15.5,0.513
2024,30,SF,8.7,0.697
2024,28,PF,17.5,0.268
2024,28,C,23.2,0.39
2024,25,PF,11,0.525
2024,32,C,14.5,0.028
2024,30,SG,13.9,0.5
2024,24,PG,10.5,0.158
2024,21,SG,-12.8,0.333
2024,29,PF,8.8,0.622
2024,26,PG,15.3,0.602
2024,21,PF,11.6,0.433
2024,26,SG,8.3,0.447
2024,24,SG,16.7,0.484
2024,24,SG,17.1,0.484
2024,24,PG,16.5,0.485
2024,23,SG,10.3,0.624
2024,22,SG,10.6,0.537
2024,29,PF,18.9,0.292
2024,27,C,15.1,0.491
2024,25,SG,15.5,0.447
2024,24,SF,7.7,0.47
2024,24,C,17.4,0.119
2024,24,PF,16,0.479
2024,24,SG,10.3,0.47
2024,30,SG,11.4,0.548
2024,26,C,16.7,0.003
2024,29,SF,12.2,0.701
2024,26,SG,5.7,0.515
2024,23,PF,11.8,0.411
2024,23,C,14,0.208
2024,22,PF,8.7,0.401
2024,22,PF,8.7,0.404
2024,22,PF,7.9,0.348
2024,21,PG,22,0.148
2024,21,PG,22.7,0.12
2024,21,PG,18.5,0.5
2024,35,PG,13.1,0.248
2024,29,SG,17.3,0.411
2024,29,SG,19.2,0.423
2024,29,PG,15.1,0.396
2024,19,SG,5.8,0.484
2024,27,PG,16,0.505
2024,26,SF,9,0.805
2024,27,C,23.2,0.081
2024,24,PF,8.9,0.405
2024,25,SF,15.1,0.143
2024,21,PF,15.6,0.491
2024,29,C,15.3,0.508
2024,24,C,14.8,0.316
2024,23,PG,11.8,0.469
2024,26,PF,6,0.615
2024,30,PG,13.3,0.397
2024,30,PG,13.9,0.394
2024,30,PG,12.3,0.402
2024,23,SG,9.2,0.154
2024,21,C,22,0.113
2024,20,SF,8.6,0.528
2024,25,SG,19.9,0.313
2024,26,SG,10.5,0.573
2024,22,C,20,0.051
2024,20,SG,11.4,0.415
2024,22,SG,8.1,0.681
2024,29,PF,19.7,0.194
2024,29,PF,18.8,0.233
2024,29,PF,20.7,0.156
2024,26,PG,14.5,0.381
2024,24,SG,15.9,0.484
2024,26,PG,6.3,0.315
2024,24,SF,6.6,0.333
2024,29,PG,11.8,0.565
2024,26,PG,13.4,0.322
2024,26,SG,12.8,0.515
2024,35,PG,6.8,0.051
2024,23,C,20.7,0.365
2024,20,PF,13.8,0.456
2024,19,SG,8.1,0.505
2024,21,PG,14.8,0.761
2024,20,PF,11.4,0.293
2024,27,PG,9.4,0.5
2024,21,SG,10.7,0.324
2024,21,SG,10.6,0.314
2024,21,SG,10.9,0.367
2024,26,PF,14.6,0.192
2024,26,PF,14.5,0.178
2024,26,PF,14.7,0.195
2024,22,PF,11.3,0.458
2024,21,SF,8.2,0.622
2024,27,SF,11.7,0.658
2024,22,SG,14.1,0.539
2024,24,SF,7.1,0.789
2024,28,SF,9.3,0.336
2024,25,PF,22.3,0.427
2024,24,PF,10.1,0.231
2024,37,SG,9.5,0.513
2024,21,SG,10.2,0.471
2024,31,C,14.4,0.242
2024,31,C,-6.9,0.25
2024,31,C,14.5,0.242
2024,22,SG,16.1,0.333
2024,34,PG,6.7,0.4
2024,21,SF,18.2,0.13
2024,21,SF,12.8,0.235
2024,33,SF,13.9,0.611
2024,32,C,13.9,0.008
2024,21,PF,9.1,0.443
2024,26,SF,10.4,0.729
2024,25,PF,12.2,0.29
2024,25,C,11.8,0.249
2024,25,PF,13.3,0.424
2024,23,SF,14.3,0.444
2024,25,PF,16.5,0.437
2024,30,SF,2.5,0.333
2024,28,PF,18.8,0.344
2024,25,SG,12,0.535
2024,38,PF,5.9,0.7
2024,38,PF,4.7,1
2024,38,PF,6.1,0.667
2024,27,C,19.3,0.356
2024,23,PF,6,0.7
2024,24,SG,11.4,0.631
2024,31,C,19.8,0.167
2024,24,PF,11.6,0.237
2024,29,PG,16.7,0.576
2024,23,SG,15.7,0.422
2024,28,PF,13.3,0.628
2024,27,PG,3.1,0.571
2024,33,C,17.7,0.258
2024,20,C,13.9,0.537
2024,27,PF,10.2,0.871
2024,22,SF,17.6,0.305
2024,26,C,20.6,0.208
2024,29,SF,8.9,0.833
2024,29,SF,10.2,0.889
2024,29,SF,5.2,0.667
2024,21,SF,13,0.273
2024,20,PF,11.8,0.5
2024,25,SG,13.1,0.551
2024,20,SG,12,0.529
2024,19,SF,8.4,0.6
2024,30,SF,9.2,0.317
2024,25,PF,12.2,0.509
2024,25,PF,13,0.479
2024,25,PF,11,0.56
2024,22,PG,4.6,0.3
2024,29,SF,4.7,0.733
2024,29,SF,5.4,0.773
2024,29,SF,1.5,0.526
2024,26,SG,15.3,0.817
2024,23,PF,15.7,0.219
